
  ZVR, 3.52

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  1.50000000000E+09     ; 4.00000000000E+09   ; Hz                  ; 801       ; S21           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; domain=TIME gate=OFF; MAGNITUDE           ; dB        ; 1%            ; none

  time-domain           ; time-domain-start   ; time-domain-stop    ; td-unit   ; nof-points
  TIME                  ; 0.00000000000E+00   ; 5.00000000000E-08   ; s         ; 801 

  transformation-type   ; period              ; dielectric-epsilon  ; x-axis    
  CHIRP IMPULSE BANDPASS; 3.20000000000E-07s  ; none                ; time      

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  time              ;  S21          
   4.19375000000E-08; -92.5023      
   4.20000000000E-08; -91.3492      
   4.20625000000E-08; -89.6559      
   4.21250000000E-08; -87.7188      
   4.21875000000E-08; -85.7683      
   4.22500000000E-08; -83.9658      
   4.23125000000E-08; -82.4529      
   4.23750000000E-08; -81.2566      
   4.24375000000E-08; -80.3569      
   4.25000000000E-08; -79.7363      
   4.25625000000E-08; -79.3831      
   4.26250000000E-08; -79.2901      
   4.26875000000E-08; -79.4534      
   4.27500000000E-08; -79.8715      
   4.28125000000E-08; -80.5418      
   4.28750000000E-08; -81.4533      
   4.29375000000E-08; -82.5657      
   4.30000000000E-08; -83.7905      
   4.30625000000E-08; -85.004       
   4.31250000000E-08; -86.0686      
   4.31875000000E-08; -86.8482      
   4.32500000000E-08; -87.2444      
   4.33125000000E-08; -87.2395      
   4.33750000000E-08; -86.9109      
   4.34375000000E-08; -86.4074      
   4.35000000000E-08; -85.9126      
   4.35625000000E-08; -85.6025      
   4.36250000000E-08; -85.5991      
   4.36875000000E-08; -85.9792      
   4.37500000000E-08; -86.7897      
   4.38125000000E-08; -87.7664      
   4.38750000000E-08; -88.5984      
   4.39375000000E-08; -89.1549      
   4.40000000000E-08; -89.3387      
   4.40625000000E-08; -89.105       
   4.41250000000E-08; -88.4778      
   4.41875000000E-08; -87.5389      
   4.42500000000E-08; -86.3966      
   4.43125000000E-08; -85.1778      
   4.43750000000E-08; -84.1877      
   4.44375000000E-08; -83.5471      
   4.45000000000E-08; -83.1852      
   4.45625000000E-08; -83.0316      
   4.46250000000E-08; -83.0239      
   4.46875000000E-08; -83.1072      
   4.47500000000E-08; -83.2356      
   4.48125000000E-08; -83.3741      
   4.48750000000E-08; -83.5007      
   4.49375000000E-08; -83.6077      
   4.50000000000E-08; -83.7024      
   4.50625000000E-08; -83.8047      
   4.51250000000E-08; -83.9421      
   4.51875000000E-08; -84.1419      
   4.52500000000E-08; -84.4237      
   4.53125000000E-08; -84.7931      
   4.53750000000E-08; -85.2389      
   4.54375000000E-08; -85.7341      
   4.55000000000E-08; -86.2397      
   4.55625000000E-08; -86.7114      
   4.56250000000E-08; -87.1069      
   4.56875000000E-08; -87.3916      
   4.57500000000E-08; -87.5412      
   4.58125000000E-08; -87.5416      
   4.58750000000E-08; -87.3865      
   4.59375000000E-08; -87.0744      
   4.60000000000E-08; -86.609       
   4.60625000000E-08; -86.0001      
   4.61250000000E-08; -85.2654      
   4.61875000000E-08; -84.4303      
   4.62500000000E-08; -83.5271      
   4.63125000000E-08; -82.5931      
   4.63750000000E-08; -81.6673      
   4.64375000000E-08; -80.788       
   4.65000000000E-08; -79.9898      
   4.65625000000E-08; -79.3008      
   4.66250000000E-08; -78.7408      
   4.66875000000E-08; -78.321       
   4.67500000000E-08; -78.0446      
   4.68125000000E-08; -77.9083      
   4.68750000000E-08; -77.9035      
   4.69375000000E-08; -78.017       
   4.70000000000E-08; -78.2334      
   4.70625000000E-08; -78.5356      
   4.71250000000E-08; -78.9079      
   4.71875000000E-08; -79.3367      
   4.72500000000E-08; -79.8128      
   4.73125000000E-08; -80.3307      
   4.73750000000E-08; -80.8881      
   4.74375000000E-08; -81.4825      
   4.75000000000E-08; -82.1064      
   4.75625000000E-08; -82.7421      
   4.76250000000E-08; -83.3615      
   4.76875000000E-08; -83.9328      
   4.77500000000E-08; -84.4304      
   4.78125000000E-08; -84.8413      
   4.78750000000E-08; -85.1703      
   4.79375000000E-08; -85.441       
   4.80000000000E-08; -85.6969      
   4.80625000000E-08; -85.9994      
   4.81250000000E-08; -86.4202      
   4.81875000000E-08; -87.0164      
   4.82500000000E-08; -87.7646      
   4.83125000000E-08; -88.5281      
   4.83750000000E-08; -89.1744      
   4.84375000000E-08; -89.6152      
   4.85000000000E-08; -89.7959      
   4.85625000000E-08; -89.7011      
   4.86250000000E-08; -89.3607      
   4.86875000000E-08; -88.8469      
   4.87500000000E-08; -88.2721      
   4.88125000000E-08; -87.8066      
   4.88750000000E-08; -87.6363      
   4.89375000000E-08; -87.8218      
   4.90000000000E-08; -88.259       
   4.90625000000E-08; -88.727       
   4.91250000000E-08; -89.04        
   4.91875000000E-08; -89.0738      
   4.92500000000E-08; -88.7622      
   4.93125000000E-08; -88.1071      
   4.93750000000E-08; -87.1719      
   4.94375000000E-08; -86.058       
   4.95000000000E-08; -84.8871      
   4.95625000000E-08; -83.8058      
   4.96250000000E-08; -82.9347      
   4.96875000000E-08; -82.3001      
   4.97500000000E-08; -81.8831      
   4.98125000000E-08; -81.6159      
   4.98750000000E-08; -81.426       
   4.99375000000E-08; -81.3102      
   5.00000000000E-08; -81.2629      
