
  ZVR, 3.52

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  1.50000000000E+09     ; 4.00000000000E+09   ; Hz                  ; 801       ; S21           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; domain=TIME gate=OFF; MAGNITUDE           ; dB        ; 1%            ; none

  time-domain           ; time-domain-start   ; time-domain-stop    ; td-unit   ; nof-points
  TIME                  ; 0.00000000000E+00   ; 5.00000000000E-08   ; s         ; 801 

  transformation-type   ; period              ; dielectric-epsilon  ; x-axis    
  CHIRP IMPULSE BANDPASS; 3.20000000000E-07s  ; none                ; time      

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  time              ;  S21          
   4.20625000000E-08; -79.1935      
   4.21250000000E-08; -78.177       
   4.21875000000E-08; -77.3326      
   4.22500000000E-08; -76.6729      
   4.23125000000E-08; -76.192       
   4.23750000000E-08; -75.8764      
   4.24375000000E-08; -75.7081      
   4.25000000000E-08; -75.6663      
   4.25625000000E-08; -75.7281      
   4.26250000000E-08; -75.8686      
   4.26875000000E-08; -76.063       
   4.27500000000E-08; -76.2884      
   4.28125000000E-08; -76.5269      
   4.28750000000E-08; -76.767       
   4.29375000000E-08; -77.0049      
   4.30000000000E-08; -77.2439      
   4.30625000000E-08; -77.4916      
   4.31250000000E-08; -77.7553      
   4.31875000000E-08; -78.0356      
   4.32500000000E-08; -78.3194      
   4.33125000000E-08; -78.5785      
   4.33750000000E-08; -78.7749      
   4.34375000000E-08; -78.8727      
   4.35000000000E-08; -78.848       
   4.35625000000E-08; -78.6962      
   4.36250000000E-08; -78.4336      
   4.36875000000E-08; -78.0952      
   4.37500000000E-08; -77.7299      
   4.38125000000E-08; -77.3939      
   4.38750000000E-08; -77.1431      
   4.39375000000E-08; -77.0248      
   4.40000000000E-08; -77.0748      
   4.40625000000E-08; -77.3173      
   4.41250000000E-08; -77.7684      
   4.41875000000E-08; -78.4385      
   4.42500000000E-08; -79.3338      
   4.43125000000E-08; -80.4548      
   4.43750000000E-08; -81.7956      
   4.44375000000E-08; -83.3447      
   4.45000000000E-08; -85.0878      
   4.45625000000E-08; -87.0048      
   4.46250000000E-08; -89.0405      
   4.46875000000E-08; -91.0504      
   4.47500000000E-08; -92.7926      
   4.48125000000E-08; -94.0209      
   4.48750000000E-08; -94.6303      
   4.49375000000E-08; -94.7301      
   4.50000000000E-08; -94.5474      
   4.50625000000E-08; -94.2664      
   4.51250000000E-08; -93.9418      
   4.51875000000E-08; -93.4961      
   4.52500000000E-08; -92.8311      
   4.53125000000E-08; -91.9265      
   4.53750000000E-08; -90.8065      
   4.54375000000E-08; -89.5113      
   4.55000000000E-08; -88.0898      
   4.55625000000E-08; -86.5939      
   4.56250000000E-08; -85.0773      
   4.56875000000E-08; -83.5997      
   4.57500000000E-08; -82.2298      
   4.58125000000E-08; -81.0187      
   4.58750000000E-08; -79.9764      
   4.59375000000E-08; -79.0875      
   4.60000000000E-08; -78.3302      
   4.60625000000E-08; -77.6832      
   4.61250000000E-08; -77.1276      
   4.61875000000E-08; -76.6479      
   4.62500000000E-08; -76.2318      
   4.63125000000E-08; -75.8691      
   4.63750000000E-08; -75.5523      
   4.64375000000E-08; -75.2754      
   4.65000000000E-08; -75.0343      
   4.65625000000E-08; -74.8263      
   4.66250000000E-08; -74.65        
   4.66875000000E-08; -74.5059      
   4.67500000000E-08; -74.3957      
   4.68125000000E-08; -74.3231      
   4.68750000000E-08; -74.2935      
   4.69375000000E-08; -74.3138      
   4.70000000000E-08; -74.3928      
   4.70625000000E-08; -74.5409      
   4.71250000000E-08; -74.7698      
   4.71875000000E-08; -75.0932      
   4.72500000000E-08; -75.5261      
   4.73125000000E-08; -76.0852      
   4.73750000000E-08; -76.7869      
   4.74375000000E-08; -77.6418      
   4.75000000000E-08; -78.6373      
   4.75625000000E-08; -79.7107      
   4.76250000000E-08; -80.7491      
   4.76875000000E-08; -81.6296      
   4.77500000000E-08; -82.2457      
   4.78125000000E-08; -82.527       
   4.78750000000E-08; -82.4584      
   4.79375000000E-08; -82.0859      
   4.80000000000E-08; -81.5055      
   4.80625000000E-08; -80.8461      
   4.81250000000E-08; -80.249       
   4.81875000000E-08; -79.8229      
   4.82500000000E-08; -79.6125      
   4.83125000000E-08; -79.6211      
   4.83750000000E-08; -79.8343      
   4.84375000000E-08; -80.2288      
   4.85000000000E-08; -80.7723      
   4.85625000000E-08; -81.4225      
   4.86250000000E-08; -82.1264      
   4.86875000000E-08; -82.823       
   4.87500000000E-08; -83.4491      
   4.88125000000E-08; -83.9487      
   4.88750000000E-08; -84.2845      
   4.89375000000E-08; -84.4491      
   4.90000000000E-08; -84.4695      
   4.90625000000E-08; -84.402       
   4.91250000000E-08; -84.3195      
   4.91875000000E-08; -84.2979      
   4.92500000000E-08; -84.4081      
   4.93125000000E-08; -84.7172      
   4.93750000000E-08; -85.2973      
   4.94375000000E-08; -86.2429      
   4.95000000000E-08; -87.5504      
   4.95625000000E-08; -88.6701      
   4.96250000000E-08; -89.4414      
   4.96875000000E-08; -89.7116      
   4.97500000000E-08; -89.4026      
   4.98125000000E-08; -89.8938      
   4.98750000000E-08; -90.159       
   4.99375000000E-08; -89.9487      
   5.00000000000E-08; -88.9445      
